股票代號,股票,淨買超,收盤價,漲跌%,成交量,當日,累計15日
3088,艾訊,5,-372,79.7,(0.5%),145
3207,耀勝,5,-369,65.4,(0.62%),130
4107,邦特,5,168,123.5,(-0.4%),56
5301,寶得利,5,5,5.31,(9.71%),110
4729,熒茂,5,-7,22,(0.46%),140
6405,悅城,5,213,26.8,(1.13%),72
7547,碩網,5,-272,79.2,(0.38%),50
4569,六方科-KY,5,-8,167,(4.05%),97
5302,太欣,5,-176,9,(0.9%),147
5478,智冠,5,-32,103.5,(0%),61
6785,昱展新藥,5,326,290,(1.4%),175
1467,南緯,4,-55,7.35,(0%),32
1535,中宇,4,21,55.9,(0.36%),42
1603,華電,4,-83,38.75,(0.91%),398
1201,味全,4,-703,15.2,(0.33%),77
1563,巧新,4,-712,46.5,(-0.53%),159
2702,華園,4,-27,12.1,(-0.82%),49
4160,訊聯基因,4,-219,53,(-1.3%),54
3052,夆典,4,"-1,323",11,(0%),394
3687,歐買尬,4,-536,76,(1.33%),103
4414,如興,4,-175,10.7,(-1.38%),123
4744,皇將,4,176,29.65,(-1%),283
5288,豐祥-KY,4,-53,118,(-1.26%),57
6226,光鼎,4,-233,6.83,(-0.44%),133
6532,瑞耘,4,-64,57.8,(0.52%),37
6835,圓裕,4,-108,39.55,(0.89%),47
6914,阜爾運通,4,13,154,(1.32%),190
6922,宸曜,4,-236,179,(0.56%),31
5356,協益,4,16,25.35,(0.2%),93
5607,遠雄港,4,546,49.65,(0.3%),292
6418,詠昇,4,-968,73.8,(-1.6%),678
6576,逸達,4,283,79.7,(-0.75%),142
6958,日盛台駿,4,13,18.15,(0.83%),40
8097,常珵,4,20,64.9,(-0.61%),51
8182,加高,4,-60,26.5,(1.92%),190
5272,笙科,4,-108,20.75,(0.48%),51
2062,橋椿,3,-79,22.4,(-0.88%),246
1604,聲寶,3,-28,24.9,(0.4%),99
3564,其陽,3,-195,50.5,(-1.17%),85
2415,錩新,3,-114,24.1,(-0.82%),50
3356,奇偶,3,"-1,809",44.1,(0.57%),225
3617,碩天,3,223,236.5,(-0.42%),328
5227,立凱-KY,3,-232,28,(1.45%),153
6203,海韻電,3,-183,64.3,(0.78%),57
6123,上奇,3,10,53.2,(1.14%),50
6598,ABC-KY,3,13,23.1,(0.43%),64
8927,北基,3,"-4,312",27.1,(1.31%),"1,315"
5236,凌陽創新,3,1,130.5,(1.56%),218
6136,富爾特,3,76,23.85,(1.06%),52
6174,安碁,3,-24,24.15,(8.54%),853
8431,匯鑽科,3,-138,41.8,(1.21%),140
8940,新天地,3,31,20.35,(-0.49%),33
1532,勤美,2,466,26.55,(-0.19%),437
1455,集盛,2,"-1,271",8.1,(0.5%),319
2069,運錩,2,191,15.35,(0%),42
3073,天方能源,2,-33,36.8,(-2%),43
3518,柏騰,2,-947,20.7,(-0.48%),170
3591,艾笛森,2,249,17.9,(1.42%),248
3679,新至陞,2,69,119,(-0.42%),25
2482,連宇,2,-178,18.3,(0.83%),119
3684,榮昌,2,34,50.8,(-1.36%),36
4536,拓凱,2,-316,185.5,(-0.27%),102
2450,神腦,2,-273,28.95,(0%),50
3205,佰研,2,-184,53.1,(-0.56%),86
3349,寶德,2,2,19.9,(0.51%),50
4935,茂林-KY,2,-19,42.95,(-0.12%),47
3691,碩禾,2,-199,71.4,(0.42%),53
6854,錼創科技-KY創,2,-206,147.5,(0.68%),154
5324,士開,2,-6,10.5,(0%),69
5450,南良,2,-28,13.9,(1.83%),74
5465,富驊,2,-423,30.8,(1.15%),101
6928,攸泰科技,2,-234,56.9,(-1.56%),171
8354,冠好,2,353,15.5,(-1.9%),134
9942,茂順,2,-342,105,(0.48%),66
4933,友輝,2,72,60.9,(-0.49%),81
6266,泰詠,2,-416,29.9,(0%),141
7723,築間,2,138,41.8,(0.48%),82
1599,宏佳騰,1,-39,29.8,(6.24%),66
1527,鑽全,1,193,33.1,(0%),65
2028,威致,1,-25,16.35,(-0.3%),53
2706,第一店,1,-164,13.2,(0.76%),32
3455,由田,1,-581,90.5,(-0.88%),167
2881,富邦金丙特,1,12,53.9,(0.19%),9
4166,友霖,1,657,27,(-0.55%),239
4304,勝昱,1,1,10.85,(9.93%),106
3558,神準,1,"-1,067",149.5,(-0.99%),145
5263,智崴,1,-215,88.2,(4.5%),455
5525,順天,1,-10,28.35,(-0.18%),47
6259,百徽,1,-4,16.45,(1.86%),43
6438,迅得,1,"-2,357",161.5,(0.31%),371
6679,鈺太,1,160,208,(0.48%),87
6747,亨泰光,1,43,198,(0%),45
6128,上福,1,-83,28.05,(0.18%),68
6208,日揚,1,-93,44.7,(0.45%),32
6465,威潤,1,-14,14.9,(7.97%),47
6593,台灣銘板,1,-355,44.7,(-0.22%),38
8403,盛弘,1,-198,24.65,(0.2%),56
6840,東研信超,1,-43,60.8,(0.83%),42
8930,青鋼,1,-125,29,(-0.34%),40
4711,永純,1,-497,15.15,(0%),35
5460,同協,1,6,14.6,(-0.34%),44
6101,寬魚國際,1,22,38.1,(0.26%),163
6158,禾昌,1,-2,24.15,(1.26%),91
6933,AMAX-KY,1,-399,169,(2.11%),145
